"leaid","neighbor_leaid"
"0903780","0901020"
"0903780","0901530"
"0903780","0902550"
"0903780","0902910"
"0903780","0903810"
"0903780","0904620"
"0903780","0905010"
"0903780","0905130"
"0903660","0903660"
"0903660","0900240"
"0903660","0903210"
"0903660","0905310"
"0903660","0900060"
"0903660","0900750"
"0903660","0901110"
"0903660","0901860"
"0903660","0902520"
"0903660","0902640"
"0903660","0902790"
"0903660","0903538"
"0903660","0903990"
"0903660","0904050"
"0903660","0904950"
"0903630","0903630"
"0903630","0900780"
"0903630","0901080"
"0903630","0901500"
"0903630","0900810"
"0903630","0901200"
"0903630","0903180"
"0903630","0903539"
"0903630","0903540"
"0903630","0904980"
"0903600","0903600"
"0903600","0903720"
"0903600","0900630"
"0903600","0900930"
"0903600","0902040"
"0903600","0902940"
"0903600","0903000"
"0903600","0903930"
"0903600","0904020"
"0903600","0904080"
"0903600","0902220"
"0903600","0902850"
"0903600","0903515"
"0903600","0903530"
"0903720","0903600"
"0903720","0903720"
"0903720","0900150"
"0903720","0900630"
"0903720","0900870"
"0903720","0900930"
"0903720","0901950"
"0903720","0902760"
"0903720","0902940"
"0903720","0903000"
"0903720","0900690"
"0903720","0901680"
"0903720","0903515"
"0903720","0903520"
"0903720","0904590"
"0903720","0905160"
"0900030","0903750"
"0900030","0900030"
"0900030","0900900"
"0900030","0902010"
"0900030","0900360"
"0900030","0900960"
"0900090","0900005"
"0900090","0903570"
"0900090","0900090"
"0900090","0900720"
"0900090","0901380"
"0900090","0902340"
"0900090","0904650"
"0900090","0905100"
"0900150","0903720"
"0900150","0900150"
"0900150","0900870"
"0900150","0901950"
"0900150","0902760"
"0900150","0900690"
"0900150","0901680"
"0900150","0904590"
"0900150","0905160"
"0900240","0903660"
"0900240","0900240"
"0900240","0905310"
"0900240","0900750"
"0900240","0901860"
"0900240","0902640"
"0900240","0903538"
"0900240","0903990"
"0900390","0900390"
"0900390","0901590"
"0900390","0903900"
"0900390","0900840"
"0900390","0902130"
"0900390","0902580"
"0900390","0903120"
"0900570","0903570"
"0900570","0900570"
"0900570","0900660"
"0900570","0901890"
"0900570","0903360"
"0900570","0902070"
"0900570","0903270"
"0900630","0903600"
"0900630","0903720"
"0900630","0900630"
"0900630","0900930"
"0900630","0902940"
"0900630","0903000"
"0900630","0903930"
"0900630","0904020"
"0900630","0903515"
"0900660","0903570"
"0900660","0900570"
"0900660","0900660"
"0900660","0901890"
"0900660","0902190"
"0900660","0903960"
"0900660","0904260"
"0900660","0901740"
"0900660","0903270"
"0900720","0900005"
"0900720","0903570"
"0900720","0900090"
"0900720","0900720"
"0900720","0901380"
"0900720","0901890"
"0900720","0902340"
"0900720","0903960"
"0900720","0905190"
"0900780","0903630"
"0900780","0900780"
"0900780","0901080"
"0900780","0901200"
"0900780","0903539"
"0900780","0903540"
"0900870","0903720"
"0900870","0900150"
"0900870","0900870"
"0900870","0901950"
"0900870","0902940"
"0900870","0905160"
"0900900","0900005"
"0900900","0903750"
"0900900","0900030"
"0900900","0900900"
"0900900","0902010"
"0900900","0902340"
"0900900","0900960"
"0900900","0902130"
"0900900","0905190"
"0900930","0903600"
"0900930","0903720"
"0900930","0900630"
"0900930","0900930"
"0900930","0902040"
"0900930","0902940"
"0900930","0903930"
"0900930","0904020"
"0900930","0902220"
"0900930","0903515"
"0901080","0903630"
"0901080","0900780"
"0901080","0901080"
"0901080","0901500"
"0901080","0903539"
"0901080","0903540"
"0901080","0904980"
"0901380","0900005"
"0901380","0903570"
"0901380","0900090"
"0901380","0900720"
"0901380","0901380"
"0901380","0901890"
"0901380","0903360"
"0901380","0904650"
"0901380","0905370"
"0901410","0903780"
"0901410","0901410"
"0901410","0903510"
"0901410","0901530"
"0901410","0902550"
"0901410","0902910"
"0901410","0904620"
"0901410","0905010"
"0901500","0903630"
"0901500","0901080"
"0901500","0901500"
"0901500","0903180"
"0901500","0903540"
"0901500","0904980"
"0901590","0903570"
"0901590","0900390"
"0901590","0901590"
"0901590","0903960"
"0901590","0904260"
"0901590","0902130"
"0901590","0903120"
"0901590","0905190"
"0901890","0903570"
"0901890","0900570"
"0901890","0900660"
"0901890","0900720"
"0901890","0901380"
"0901890","0901890"
"0901890","0903360"
"0901890","0903960"
"0901950","0903720"
"0901950","0900150"
"0901950","0900870"
"0901950","0901950"
"0901950","0901680"
"0901950","0905160"
"0902010","0903750"
"0902010","0900030"
"0902010","0900900"
"0902010","0902010"
"0902010","0902370"
"0902010","0900360"
"0902010","0900840"
"0902010","0901620"
"0902010","0902130"
"0902040","0903600"
"0902040","0900930"
"0902040","0902040"
"0902040","0904020"
"0902040","0904080"
"0902040","0902850"
"0902040","0903515"
"0902040","0903530"
"0902190","0900660"
"0902190","0902190"
"0902190","0903420"
"0902190","0904260"
"0902190","0901740"
"0902190","0903120"
"0902340","0900005"
"0902340","0903570"
"0902340","0900090"
"0902340","0900720"
"0902340","0900900"
"0902340","0902340"
"0902340","0905100"
"0902340","0900960"
"0902340","0904560"
"0902340","0905190"
"0902370","0903750"
"0902370","0902010"
"0902370","0902370"
"0902370","0900840"
"0902370","0901230"
"0902370","0901620"
"0902760","0903720"
"0902760","0900150"
"0902760","0902760"
"0902760","0900690"
"0902760","0903520"
"0902760","0904590"
"0902760","0905160"
"0902940","0903600"
"0902940","0903720"
"0902940","0900630"
"0902940","0900870"
"0902940","0900930"
"0902940","0902940"
"0902940","0903000"
"0902940","0903515"
"0902940","0905160"
"0903000","0903600"
"0903000","0903720"
"0903000","0900630"
"0903000","0902940"
"0903000","0903000"
"0903000","0903930"
"0903210","0903660"
"0903210","0903210"
"0903210","0905310"
"0903210","0901110"
"0903210","0902520"
"0903210","0902790"
"0903210","0904050"
"0903210","0904950"
"0903360","0903570"
"0903360","0900570"
"0903360","0901380"
"0903360","0901890"
"0903360","0903360"
"0903360","0905370"
"0903360","0902070"
"0903360","0903480"
"0903420","0902190"
"0903420","0903420"
"0903420","0901740"
"0903420","0902160"
"0903420","0902580"
"0903420","0903060"
"0903420","0903120"
"0903510","0903780"
"0903510","0901410"
"0903510","0903510"
"0903510","0900270"
"0903510","0901020"
"0903510","0902910"
"0903510","0903810"
"0903510","0905010"
"0903510","0905130"
"0903900","0900390"
"0903900","0903900"
"0903900","0900840"
"0903900","0901200"
"0903900","0901320"
"0903900","0902130"
"0903900","0902580"
"0903900","0903540"
"0903930","0903600"
"0903930","0900630"
"0903930","0900930"
"0903930","0903000"
"0903930","0903930"
"0903930","0904020"
"0903960","0903570"
"0903960","0900660"
"0903960","0900720"
"0903960","0901590"
"0903960","0901890"
"0903960","0903960"
"0903960","0904260"
"0903960","0905190"
"0904020","0903600"
"0904020","0900630"
"0904020","0900930"
"0904020","0902040"
"0904020","0903930"
"0904020","0904020"
"0904080","0903600"
"0904080","0902040"
"0904080","0904080"
"0904080","0902730"
"0904080","0902850"
"0904260","0903570"
"0904260","0900660"
"0904260","0901590"
"0904260","0902190"
"0904260","0903960"
"0904260","0904260"
"0904260","0903120"
"0904260","0905190"
"0904350","0904350"
"0904350","0904710"
"0904350","0902070"
"0904350","0903270"
"0904650","0900005"
"0904650","0900090"
"0904650","0901380"
"0904650","0904650"
"0904650","0905100"
"0904650","0905370"
"0904650","0904290"
"0904710","0904350"
"0904710","0904710"
"0904710","0901740"
"0904710","0903060"
"0904710","0903270"
"0905100","0900005"
"0905100","0900090"
"0905100","0902340"
"0905100","0904650"
"0905100","0905100"
"0905100","0900960"
"0905100","0901440"
"0905100","0904290"
"0905100","0904560"
"0905310","0903660"
"0905310","0900240"
"0905310","0903210"
"0905310","0905310"
"0905310","0900060"
"0905310","0901110"
"0905310","0901860"
"0905310","0902790"
"0905310","0903990"
"0905370","0901380"
"0905370","0903360"
"0905370","0904650"
"0905370","0905370"
"0905370","0903480"
"0905370","0904530"
"0900060","0903660"
"0900060","0905310"
"0900060","0900060"
"0900060","0901110"
"0900060","0903990"
"0900120","0900120"
"0900120","0900330"
"0900120","0900690"
"0900120","0901560"
"0900120","0903520"
"0900120","0904110"
"0900120","0904920"
"0900210","0900210"
"0900210","0900990"
"0900210","0902400"
"0900210","0902490"
"0900210","0902670"
"0900210","0902880"
"0900210","0903840"
"0900210","0904230"
"0900270","0903780"
"0900270","0903510"
"0900270","0900270"
"0900270","0900540"
"0900270","0901020"
"0900270","0902910"
"0900330","0900120"
"0900330","0900330"
"0900330","0901170"
"0900330","0901920"
"0900330","0904110"
"0900330","0904920"
"0900330","0905220"
"0900360","0903750"
"0900360","0900030"
"0900360","0902010"
"0900360","0900360"
"0900360","0900960"
"0900360","0901620"
"0900360","0902310"
"0900360","0904680"
"0900420","0900420"
"0900420","0901290"
"0900420","0901800"
"0900420","0902970"
"0900450","0900450"
"0900450","0901530"
"0900450","0904440"
"0900450","0904620"
"0900510","0900510"
"0900510","0901560"
"0900510","0903300"
"0900510","0903330"
"0900510","0903520"
"0900510","0904230"
"0900510","0905280"
"0900540","0900270"
"0900540","0900540"
"0900540","0901020"
"0900540","0902730"
"0900540","0902850"
"0900540","0902910"
"0900540","0903530"
"0900690","0903720"
"0900690","0900150"
"0900690","0902760"
"0900690","0900120"
"0900690","0900690"
"0900690","0901680"
"0900690","0903520"
"0900690","0904110"
"0900750","0903660"
"0900750","0900240"
"0900750","0900750"
"0900750","0901860"
"0900750","0902400"
"0900750","0903538"
"0900750","0904230"
"0900750","0904740"
"0900750","0904830"
"0900750","0905280"
"0900810","0903630"
"0900810","0900810"
"0900810","0902280"
"0900810","0903539"
"0900810","0904980"
"0900810","0999997"
"0900840","0903750"
"0900840","0900390"
"0900840","0902010"
"0900840","0902370"
"0900840","0903900"
"0900840","0900840"
"0900840","0901200"
"0900840","0901230"
"0900840","0902130"
"0900960","0900005"
"0900960","0903750"
"0900960","0900030"
"0900960","0900900"
"0900960","0902340"
"0900960","0905100"
"0900960","0900360"
"0900960","0900960"
"0900960","0904560"
"0900960","0904680"
"0900960","0905190"
"0900990","0900210"
"0900990","0900990"
"0900990","0901620"
"0900990","0902490"
"0900990","0903390"
"0900990","0903840"
"0901020","0903780"
"0901020","0903510"
"0901020","0900270"
"0901020","0900540"
"0901020","0901020"
"0901020","0902730"
"0901020","0903810"
"0901050","0901050"
"0901050","0902700"
"0901050","0903090"
"0901050","0904320"
"0901110","0903660"
"0901110","0903210"
"0901110","0905310"
"0901110","0900060"
"0901110","0901110"
"0901110","0903990"
"0901110","0904050"
"0901170","0900330"
"0901170","0901170"
"0901170","0901680"
"0901170","0904110"
"0901170","0904470"
"0901170","0905220"
"0901170","0905250"
"0901200","0903630"
"0901200","0900780"
"0901200","0903900"
"0901200","0900840"
"0901200","0901200"
"0901200","0901230"
"0901200","0903539"
"0901200","0903540"
"0901230","0903750"
"0901230","0902370"
"0901230","0900840"
"0901230","0901200"
"0901230","0901230"
"0901230","0901620"
"0901230","0902490"
"0901230","0903390"
"0901230","0903539"
"0901260","0901260"
"0901260","0901620"
"0901260","0901920"
"0901260","0902310"
"0901260","0904170"
"0901260","0905070"
"0901290","0900420"
"0901290","0901290"
"0901290","0902790"
"0901290","0902970"
"0901290","0903030"
"0901290","0999997"
"0901320","0903900"
"0901320","0901320"
"0901320","0902580"
"0901320","0903540"
"0901320","0904860"
"0901350","0901350"
"0901350","0901440"
"0901350","0901470"
"0901350","0904170"
"0901350","0905220"
"0901350","0905250"
"0901440","0900005"
"0901440","0905100"
"0901440","0901350"
"0901440","0901440"
"0901440","0901470"
"0901440","0904140"
"0901440","0904170"
"0901440","0904290"
"0901440","0904560"
"0901440","0904680"
"0901470","0901350"
"0901470","0901440"
"0901470","0901470"
"0901470","0904140"
"0901470","0904470"
"0901470","0905250"
"0901530","0903780"
"0901530","0901410"
"0901530","0900450"
"0901530","0901530"
"0901530","0904620"
"0901530","0905010"
"0901530","0905040"
"0901560","0900120"
"0901560","0900510"
"0901560","0901560"
"0901560","0902670"
"0901560","0902880"
"0901560","0903300"
"0901560","0903520"
"0901560","0904920"
"0901620","0903750"
"0901620","0902010"
"0901620","0902370"
"0901620","0900360"
"0901620","0900990"
"0901620","0901230"
"0901620","0901260"
"0901620","0901620"
"0901620","0901920"
"0901620","0902310"
"0901620","0903390"
"0901620","0903840"
"0901620","0905070"
"0901680","0903720"
"0901680","0900150"
"0901680","0901950"
"0901680","0900690"
"0901680","0901170"
"0901680","0901680"
"0901680","0904110"
"0901680","0904470"
"0901710","0901710"
"0901710","0904320"
"0901740","0900660"
"0901740","0902190"
"0901740","0903420"
"0901740","0904710"
"0901740","0901740"
"0901740","0903060"
"0901740","0903270"
"0901770","0901770"
"0901770","0902160"
"0901770","0902820"
"0901770","0904380"
"0901770","0904860"
"0901800","0900420"
"0901800","0901800"
"0901800","0902280"
"0901800","0902970"
"0901800","0903535"
"0901800","0999997"
"0901860","0903660"
"0901860","0900240"
"0901860","0905310"
"0901860","0900750"
"0901860","0901860"
"0901860","0902790"
"0901860","0903030"
"0901860","0903538"
"0901860","0904740"
"0901920","0900330"
"0901920","0901260"
"0901920","0901620"
"0901920","0901920"
"0901920","0902880"
"0901920","0904170"
"0901920","0904920"
"0901920","0905070"
"0901920","0905220"
"0902070","0900570"
"0902070","0903360"
"0902070","0904350"
"0902070","0902070"
"0902070","0903270"
"0902070","0903480"
"0902130","0903750"
"0902130","0900390"
"0902130","0900900"
"0902130","0901590"
"0902130","0902010"
"0902130","0903900"
"0902130","0900840"
"0902130","0902130"
"0902130","0905190"
"0902160","0903420"
"0902160","0901770"
"0902160","0902160"
"0902160","0902580"
"0902160","0903060"
"0902160","0904380"
"0902160","0904860"
"0902220","0903600"
"0902220","0900930"
"0902220","0902220"
"0902220","0903515"
"0902220","0903520"
"0902220","0903530"
"0902220","0904500"
"0902220","0904590"
"0902220","0904890"
"0902280","0900810"
"0902280","0901800"
"0902280","0902280"
"0902280","0903535"
"0902280","0903539"
"0902280","0999997"
"0902310","0900360"
"0902310","0901260"
"0902310","0901620"
"0902310","0902310"
"0902310","0904170"
"0902310","0904680"
"0902400","0900210"
"0902400","0900750"
"0902400","0902400"
"0902400","0902490"
"0902400","0903535"
"0902400","0904230"
"0902400","0904740"
"0902490","0900210"
"0902490","0900990"
"0902490","0901230"
"0902490","0902400"
"0902490","0902490"
"0902490","0903390"
"0902490","0903535"
"0902490","0903539"
"0902520","0903660"
"0902520","0903210"
"0902520","0902520"
"0902520","0904050"
"0902520","0904440"
"0902520","0904950"
"0902520","0999997"
"0902550","0903780"
"0902550","0901410"
"0902550","0902550"
"0902550","0902910"
"0902550","0903240"
"0902550","0904050"
"0902550","0904620"
"0902580","0900390"
"0902580","0903420"
"0902580","0903900"
"0902580","0901320"
"0902580","0902160"
"0902580","0902580"
"0902580","0903120"
"0902580","0904860"
"0902640","0903660"
"0902640","0900240"
"0902640","0902640"
"0902640","0903240"
"0902640","0903537"
